,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
6439,jivo,2025-08-01,Chennai,annanagar,1403023,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
6440,jivo,2025-08-01,Hyderabad,ameerpet,1402449,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6441,jivo,2025-08-01,Hyderabad,"tarnaka, nacharam & malkajigiri",1398441,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6442,jivo,2025-08-01,Mumbai,borivali,1400231,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 L,15686,No,,,1650.0,1.0,1650.0
6443,jivo,2025-08-01,Patna,kankarbagh,1401271,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,3.0,765.0
6444,jivo,2025-08-01,Bangalore,kudlu gate,1395720,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6445,jivo,2025-08-01,Hyderabad,banjara hills,988472,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6446,jivo,2025-08-01,Mumbai,parel,1398760,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6447,jivo,2025-08-01,Kolkata,dumdum,1382982,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6448,jivo,2025-08-01,Allahabad,civil lines,1402244,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6449,jivo,2025-08-01,Mumbai,jog gor east,1238358,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6450,jivo,2025-08-01,Chennai,ambattur,1387907,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6451,jivo,2025-08-01,Gurgaon,sohna road,1278169,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
6452,jivo,2025-08-01,Hyderabad,nizampet,1386093,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,5.0,1425.0
6453,jivo,2025-08-01,Hyderabad,hydershakote,1380523,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6454,jivo,2025-08-01,Bangalore,indiranagar,1395721,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6455,jivo,2025-08-01,Bangalore,whitefield,1400609,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6456,jivo,2025-08-01,Pune,pimple saudagar,1390228,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,2.0,2998.0
6457,jivo,2025-08-01,Bangalore,marathahalli,1401247,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6458,jivo,2025-08-01,Lucknow,indira nagar,1398442,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 L,15686,No,,,1650.0,1.0,1650.0
6459,jivo,2025-08-01,Aurangabad,usmanpura,1403726,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6460,jivo,2025-08-01,Mumbai,byculla,1396283,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 L,685793,No,,,1350.0,1.0,1350.0
6461,jivo,2025-08-01,Bangalore,whitefield,1400960,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6462,jivo,2025-08-01,Chandigarh,south mohali,1339713,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6463,jivo,2025-08-01,Kochi,angamaly,1402061,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6464,jivo,2025-08-01,Mumbai,jog gor east,1402064,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6465,jivo,2025-08-01,Thiruvananthapuram,thampanoor,1387569,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6466,jivo,2025-08-01,Chandigarh,zirakpur,1388997,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6467,jivo,2025-08-01,Bangalore,kudlu gate,1395720,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6468,jivo,2025-08-01,Mumbai,parel,1398760,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6469,jivo,2025-08-01,Delhi,janakpuri,1099457,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6470,jivo,2025-08-01,Hyderabad,yapral kowkoor,1402610,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6471,jivo,2025-08-01,Chennai,omr navalur,1380531,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6472,jivo,2025-08-01,Mumbai,bhayandar,1388687,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,2.0,2998.0
6473,jivo,2025-08-01,Chennai,avadi,1401467,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6474,jivo,2025-08-01,Kochi,perumbavoor,1402613,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6475,jivo,2025-08-01,Kota,borkheda,1401280,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 L,615911,No,,,1050.0,1.0,1050.0
6476,jivo,2025-08-01,Mumbai,chembur,1387703,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6477,jivo,2025-08-01,Delhi,janakpuri,1400548,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,18.0,4050.0
6478,jivo,2025-08-01,Kolkata,alipore,1135719,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6479,jivo,2025-08-01,Kolkata,ruby area,1391895,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6480,jivo,2025-08-01,Pune,bhosari,1403215,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6481,jivo,2025-08-01,Kochi,panampilly nagar,1381849,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6482,jivo,2025-08-01,Pondicherry,big bazar road,1402266,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6483,jivo,2025-08-01,Chandigarh,south mohali,1403687,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6484,jivo,2025-08-01,Hyderabad,jeedimetla & chintal,1381278,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6485,jivo,2025-08-01,Kolkata,chinar park,867466,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,4.0,900.0
6486,jivo,2025-08-01,Bangalore,kanakapura road,1237709,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
6487,jivo,2025-08-01,Noida,shalimar garden,1403364,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6488,jivo,2025-08-01,Bangalore,sahakar nagar,1401716,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6489,jivo,2025-08-01,Pune,warje,1398754,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6490,jivo,2025-08-01,Central Goa,sou_vasco,1402250,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6491,jivo,2025-08-01,Faridabad,nit,1390226,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press oil indian medical association recommended,5 L,15686,No,,,1650.0,1.0,1650.0
6492,jivo,2025-08-01,Surat,piplod,1382355,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6493,jivo,2025-08-01,Jaipur,raja park,1388196,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6494,jivo,2025-08-01,Bangalore,bellandur sarjapur,1402605,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6495,jivo,2025-08-01,Bangalore,kumaraswamy layout & uttarahalli,1400961,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6496,jivo,2025-08-01,Hyderabad,lingampally & nalagandla,1386815,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6497,jivo,2025-08-01,Chandigarh,greater mohali,1397025,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6498,jivo,2025-08-01,Bangalore,btm,1397796,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,3.0,675.0
6499,jivo,2025-08-01,Mumbai,fort colaba,1383130,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6500,jivo,2025-08-01,Ludhiana,south city,1401264,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6501,jivo,2025-08-01,Mumbai,powai,1135720,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6502,jivo,2025-08-01,Siliguri,janta nagar,1403752,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,3.0,765.0
6503,jivo,2025-08-01,Noida 1,golf course,1384147,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6504,jivo,2025-08-01,Mumbai,mahalaxmi malabar hill,1396282,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6505,jivo,2025-08-01,Delhi,vasant kunj,1386536,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 L,615911,No,,,1050.0,1.0,1050.0
6506,jivo,2025-08-01,Vijayawada,benz circle and auto nagar,1391901,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6507,jivo,2025-08-01,Ahmedabad,vastrapur,1403690,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6508,jivo,2025-08-01,Hyderabad,kondapur,1400561,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6509,jivo,2025-08-01,Delhi,mayur vihar,1099458,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,1.0,255.0
6510,jivo,2025-08-01,Bhubaneswar,khandagiri,1403022,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 L,15687,No,,,1499.0,1.0,1499.0
6511,jivo,2025-08-01,Ludhiana,civil lines,1397034,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,2.0,1120.0
6512,jivo,2025-08-01,Hyderabad,nanakramguda,1084118,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,2.0,1120.0
6513,jivo,2025-08-01,Ranchi,lalpur,1395730,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6514,jivo,2025-08-01,Hyderabad,nizampet,1386093,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6515,jivo,2025-08-01,Kochi,kalamassery,1381277,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6516,jivo,2025-08-01,Bangalore,ramamurthy nagar,593243,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6517,jivo,2025-08-01,Hyderabad,nizampet,1393827,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6518,jivo,2025-08-01,Chennai,perambur,1398439,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 L,401502,No,,,2800.0,1.0,2800.0
6519,jivo,2025-08-01,Bhubaneswar,nayapalli,1398747,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6520,jivo,2025-08-01,Bangalore,r.t. nagar,1403138,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,4.0,900.0
6521,jivo,2025-08-01,Bangalore,electronic city,1387560,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,1.0,225.0
6522,jivo,2025-08-01,Mumbai,andheri west,1382657,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6523,jivo,2025-08-01,Bangalore,kanakapura road,1402443,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 L,60711,No,,,255.0,2.0,510.0
6524,jivo,2025-08-01,Noida 1,sector 50,1400556,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,1.0,560.0
6525,jivo,2025-08-01,Bangalore,rajarajeshwari nagar,1403224,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 L,429981,No,,,225.0,2.0,450.0
6526,jivo,2025-08-01,Mumbai,vashi,1388688,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 L,390730,No,,,560.0,2.0,1120.0
6527,jivo,2025-08-01,Mumbai,vasai,1388686,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 L,15685,No,,,375.0,1.0,375.0
6528,jivo,2025-08-01,Mumbai,chembur,1387703,edible oils and ghee,edible oils,extra light olive oil,jivo extra light edible olive oil ideal for everyday indian cooking,5 L,95788,No,,,6499.0,1.0,6499.0
6529,jivo,2025-08-01,Chandigarh,panchkula,1387905,edible oils and ghee,edible oils,pomace oil,jivo pomace olive oil,5 L,79292,No,,,4999.0,1.0,4999.0
6530,jivo,2025-08-01,Ahmedabad,ghatlodia,1401245,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 L,83633,No,,,275.0,1.0,275.0
6531,jivo,2025-08-05,Bangalore,whitefield,1385942,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
6532,jivo,2025-08-05,Chandigarh,zirakpur,1388997,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,4.0,900.0
6533,jivo,2025-08-05,Hyderabad,nizampet,1386093,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
6534,jivo,2025-08-05,Chennai,karapakkam,1386267,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
6535,jivo,2025-08-05,Jaipur,malviya nagar,1386095,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6536,jivo,2025-08-05,Chennai,thiruvottiyur,1403177,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
6537,jivo,2025-08-05,Chandigarh,west chd,1381441,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,3.0,765.0
6538,jivo,2025-08-05,Ranchi,lalpur,1402619,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
6539,jivo,2025-08-05,Bangalore,jalahalli-peenya,1402048,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
6540,jivo,2025-08-05,Bangalore,anekal,1399695,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
6541,jivo,2025-08-05,Chandigarh,panchkula,1389004,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,4.0,1020.0
6542,jivo,2025-08-05,Pune,viman nagar,1385564,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
6543,jivo,2025-08-05,Patna,kankarbagh,1400979,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
6544,jivo,2025-08-05,Bangalore,whitefield,1400960,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
6545,jivo,2025-08-05,Patna,srikrishnapuri,1403365,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
6546,jivo,2025-08-05,Chandigarh,panchkula,1389004,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
6547,jivo,2025-08-05,Mumbai,nerul,1383573,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
6548,jivo,2025-08-05,Ujjain,freeganj & nanakheda,1402468,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,3.0,3150.0
6549,jivo,2025-08-05,Noida 1,golf course,406773,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
